File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF129THB	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	hg19	ENCSR156APP	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens										PTBP1-human	DNA			SDS	formaldehyde		2018-01-19	ENCODE			200-400	1	1_1							/files/ENCFF405FNP/, /files/ENCFF885UDL/	5187681	ENCODE Processing Pipeline	b8f4f474a47792308b79d70e1ab5da24		https://www.encodeproject.org/files/ENCFF129THB/@@download/ENCFF129THB.bed.gz				released	s3://encode-public/2018/01/17/6d5de441-82c8-4953-afda-4b4172e854c6/ENCFF129THB.bed.gz	ENCODE3 hg19	released	low read depth, low read length, borderline replicate concordance	severe bottlenecking, poor library complexity	
ENCFF673SKG	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	hg19	ENCSR156APP	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens										PTBP1-human	DNA			SDS	formaldehyde		2018-01-19	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF732BTE/, /files/ENCFF405FNP/, /files/ENCFF885UDL/, /files/ENCFF144XUD/	6555500	ENCODE Processing Pipeline	056921b1d5e4d8983c59bed13769b1df		https://www.encodeproject.org/files/ENCFF673SKG/@@download/ENCFF673SKG.bed.gz				released	s3://encode-public/2018/01/17/050d7ecd-72d2-4d8a-bde3-5b0d77c89406/ENCFF673SKG.bed.gz	ENCODE3 hg19	released	low read depth, low read length, borderline replicate concordance	severe bottlenecking, poor library complexity	
ENCFF908HDA	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	hg19	ENCSR156APP	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens										PTBP1-human	DNA			SDS	formaldehyde		2018-01-19	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF673SKG/, /files/ENCFF001TDO/, /files/ENCFF694HVC/, /files/ENCFF129THB/	84207	ENCODE Processing Pipeline	ad083b3ab1da3ce892225a3f716fd069		https://www.encodeproject.org/files/ENCFF908HDA/@@download/ENCFF908HDA.bed.gz				released	s3://encode-public/2018/01/17/1b7c381a-b03b-4bdb-84d5-af4155716260/ENCFF908HDA.bed.gz	ENCODE3 hg19	released	low read depth, low read length, borderline replicate concordance	severe bottlenecking, poor library complexity	
ENCFF623DYE	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	hg19	ENCSR156APP	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens										PTBP1-human	DNA			SDS	formaldehyde		2018-01-19	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF673SKG/, /files/ENCFF001TDO/, /files/ENCFF694HVC/, /files/ENCFF129THB/	54513	ENCODE Processing Pipeline	c0a9fe2945c06c0335bcda09147b6fe4		https://www.encodeproject.org/files/ENCFF623DYE/@@download/ENCFF623DYE.bed.gz				released	s3://encode-public/2018/01/17/c7ead403-8fe3-4b5e-b8a8-d24970355205/ENCFF623DYE.bed.gz	ENCODE3 hg19	released	low read depth, low read length, borderline replicate concordance	severe bottlenecking, poor library complexity	
ENCFF694HVC	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	hg19	ENCSR156APP	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens										PTBP1-human	DNA			SDS	formaldehyde		2018-01-19	ENCODE			200-400	2	2_1							/files/ENCFF732BTE/, /files/ENCFF144XUD/	5299854	ENCODE Processing Pipeline	1886c4828e140c19ec8738e571cf0ed1		https://www.encodeproject.org/files/ENCFF694HVC/@@download/ENCFF694HVC.bed.gz				released	s3://encode-public/2018/01/17/0a2236e6-3fe1-41e6-aed9-e5fa6d688ee3/ENCFF694HVC.bed.gz	ENCODE3 hg19	released	low read depth, low read length, borderline replicate concordance	severe bottlenecking, poor library complexity	
ENCFF793YIO	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR156APP	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens										PTBP1-human	DNA			SDS	formaldehyde		2018-01-19	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF158NJD/, /files/ENCFF848PEZ/, /files/ENCFF274QEC/, /files/ENCFF240ZTM/, /files/ENCFF356LFX/	51502	ENCODE Processing Pipeline	aff0f78b897d86021a5f97f1355171e2		https://www.encodeproject.org/files/ENCFF793YIO/@@download/ENCFF793YIO.bed.gz				released	s3://encode-public/2020/12/04/61cb4173-e8ec-4f5b-9654-f029b4dad85d/ENCFF793YIO.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read depth, low read length, borderline replicate concordance	severe bottlenecking, poor library complexity	
ENCFF412ETL	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR156APP	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens										PTBP1-human	DNA			SDS	formaldehyde		2018-01-19	ENCODE			200-400	1	1_1							/files/ENCFF240ZTM/, /files/ENCFF158NJD/, /files/ENCFF356LFX/, /files/ENCFF274QEC/	16153	ENCODE Processing Pipeline	e108dfc886f372a7a3c197b47622b266		https://www.encodeproject.org/files/ENCFF412ETL/@@download/ENCFF412ETL.bed.gz				released	s3://encode-public/2020/12/04/a356a867-688d-4e47-a281-da2e4fc634a3/ENCFF412ETL.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read depth, low read length, borderline replicate concordance	severe bottlenecking, poor library complexity	
ENCFF790DOB	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR156APP	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens										PTBP1-human	DNA			SDS	formaldehyde		2018-01-19	ENCODE			200-400	2	2_1							/files/ENCFF356LFX/, /files/ENCFF158NJD/, /files/ENCFF848PEZ/, /files/ENCFF274QEC/	25310	ENCODE Processing Pipeline	c022a96c03f9707d996599043f4d2863		https://www.encodeproject.org/files/ENCFF790DOB/@@download/ENCFF790DOB.bed.gz				released	s3://encode-public/2020/12/04/e548ee32-090e-4f38-ba5d-799b8cf4cfca/ENCFF790DOB.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read depth, low read length, borderline replicate concordance	severe bottlenecking, poor library complexity	
ENCFF803CWD	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR156APP	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens										PTBP1-human	DNA			SDS	formaldehyde		2018-01-19	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF158NJD/, /files/ENCFF848PEZ/, /files/ENCFF274QEC/, /files/ENCFF240ZTM/, /files/ENCFF356LFX/	81795	ENCODE Processing Pipeline	451f0a883c58c6731f0869ce32a91054		https://www.encodeproject.org/files/ENCFF803CWD/@@download/ENCFF803CWD.bed.gz				released	s3://encode-public/2020/12/04/e0fba784-2765-46fa-b6fe-abbc1bdbc6c8/ENCFF803CWD.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read depth, low read length, borderline replicate concordance	severe bottlenecking, poor library complexity	
ENCFF973DVW	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	GRCh38	ENCSR107RHZ	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										YBX1-human	DNA						2016-07-28	ENCODE			450-650	2	2_1							/files/ENCFF227IZS/, /files/ENCFF715AMR/	5920237	ENCODE Processing Pipeline	54fb633d2eece5a1f6e510ccce8eafba		https://www.encodeproject.org/files/ENCFF973DVW/@@download/ENCFF973DVW.bed.gz				released	s3://encode-public/2016/10/24/ae3bb6ad-c760-4ae3-adb3-e329c9e5c07d/ENCFF973DVW.bed.gz	ENCODE3 GRCh38	in progress	mild to moderate bottlenecking, borderline replicate concordance		
ENCFF918CHH	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	GRCh38	ENCSR107RHZ	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										YBX1-human	DNA						2016-07-28	ENCODE			450-650	1	1_1							/files/ENCFF195WOK/, /files/ENCFF910IKB/	5620574	ENCODE Processing Pipeline	d7556b845affe37a5c42772f8c80c1bb		https://www.encodeproject.org/files/ENCFF918CHH/@@download/ENCFF918CHH.bed.gz				released	s3://encode-public/2016/10/24/c2501580-02d4-4480-bae4-005de0bda51c/ENCFF918CHH.bed.gz	ENCODE3 GRCh38	in progress	mild to moderate bottlenecking, borderline replicate concordance		
ENCFF902FVT	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	GRCh38	ENCSR107RHZ	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										YBX1-human	DNA						2016-07-28	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF227IZS/, /files/ENCFF195WOK/, /files/ENCFF715AMR/, /files/ENCFF910IKB/	6892634	ENCODE Processing Pipeline	0d7cf528abea37e1f61ff21969efcf50		https://www.encodeproject.org/files/ENCFF902FVT/@@download/ENCFF902FVT.bed.gz				released	s3://encode-public/2016/10/24/b7d5637f-1004-4343-b6d8-36c7078e13ee/ENCFF902FVT.bed.gz	ENCODE3 GRCh38	in progress	mild to moderate bottlenecking, borderline replicate concordance		
ENCFF740JCX	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR107RHZ	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										YBX1-human	DNA						2016-07-28	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF902FVT/, /files/ENCFF419RSJ/, /files/ENCFF918CHH/, /files/ENCFF973DVW/	9514	ENCODE Processing Pipeline	14d7be275e791a1a1db454b1e27c4fc6		https://www.encodeproject.org/files/ENCFF740JCX/@@download/ENCFF740JCX.bed.gz				released	s3://encode-public/2016/10/24/6c72136d-eebb-4414-810f-18ab7066636b/ENCFF740JCX.bed.gz	ENCODE3 GRCh38	in progress	mild to moderate bottlenecking, borderline replicate concordance		
ENCFF520DIY	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR107RHZ	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										YBX1-human	DNA						2016-07-28	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF902FVT/, /files/ENCFF419RSJ/, /files/ENCFF918CHH/, /files/ENCFF973DVW/	25433	ENCODE Processing Pipeline	9fe8d8108be9a9a2a89fc11da7c04f03		https://www.encodeproject.org/files/ENCFF520DIY/@@download/ENCFF520DIY.bed.gz				released	s3://encode-public/2016/10/24/1e94a0bb-6559-4526-b1c9-cb56fdbffaae/ENCFF520DIY.bed.gz	ENCODE3 GRCh38	in progress	mild to moderate bottlenecking, borderline replicate concordance		
ENCFF706LIT	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	hg19	ENCSR107RHZ	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										YBX1-human	DNA						2016-07-28	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF001TDO/, /files/ENCFF609DTK/, /files/ENCFF749VLH/, /files/ENCFF669CKL/	26921	ENCODE Processing Pipeline	1fde054e4ffdaa0d943623283ebc001a		https://www.encodeproject.org/files/ENCFF706LIT/@@download/ENCFF706LIT.bed.gz				released	s3://encode-public/2017/03/06/b48ea9f1-6d7f-4fa5-9b81-f72b51a58c42/ENCFF706LIT.bed.gz	ENCODE3 hg19	in progress	mild to moderate bottlenecking, borderline replicate concordance		
ENCFF749VLH	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	hg19	ENCSR107RHZ	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										YBX1-human	DNA						2016-07-28	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF051LWI/, /files/ENCFF581ZJL/, /files/ENCFF869CLO/, /files/ENCFF509PRR/	6885687	ENCODE Processing Pipeline	3cdd62a71274791f962614d9d85b3c5c		https://www.encodeproject.org/files/ENCFF749VLH/@@download/ENCFF749VLH.bed.gz				released	s3://encode-public/2017/03/06/53629d8a-39db-44d6-8b30-c179aa51c023/ENCFF749VLH.bed.gz	ENCODE3 hg19	in progress	mild to moderate bottlenecking, borderline replicate concordance		
ENCFF609DTK	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	hg19	ENCSR107RHZ	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										YBX1-human	DNA						2016-07-28	ENCODE			450-650	1	1_1							/files/ENCFF581ZJL/, /files/ENCFF869CLO/	5620010	ENCODE Processing Pipeline	13acb9cf6ce2e69b859c7aabf99aaa7e		https://www.encodeproject.org/files/ENCFF609DTK/@@download/ENCFF609DTK.bed.gz				released	s3://encode-public/2017/03/06/b66ca0b0-45dc-46b6-b713-6fb00d36631a/ENCFF609DTK.bed.gz	ENCODE3 hg19	in progress	mild to moderate bottlenecking, borderline replicate concordance		
ENCFF669CKL	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	hg19	ENCSR107RHZ	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										YBX1-human	DNA						2016-07-28	ENCODE			450-650	2	2_1							/files/ENCFF051LWI/, /files/ENCFF509PRR/	5169710	ENCODE Processing Pipeline	d898317747cf0dc762e0cc49c37d2566		https://www.encodeproject.org/files/ENCFF669CKL/@@download/ENCFF669CKL.bed.gz				released	s3://encode-public/2017/03/06/a33f4d64-06d8-4083-8b48-7e2f7793617a/ENCFF669CKL.bed.gz	ENCODE3 hg19	in progress	mild to moderate bottlenecking, borderline replicate concordance		
ENCFF452VYJ	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	hg19	ENCSR107RHZ	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										YBX1-human	DNA						2016-07-28	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF001TDO/, /files/ENCFF609DTK/, /files/ENCFF749VLH/, /files/ENCFF669CKL/	9905	ENCODE Processing Pipeline	2050dce921d0d27c91ba8d0a271771a6		https://www.encodeproject.org/files/ENCFF452VYJ/@@download/ENCFF452VYJ.bed.gz				released	s3://encode-public/2017/03/06/4a840762-faec-4b88-9b8b-6e8baf5845bb/ENCFF452VYJ.bed.gz	ENCODE3 hg19	in progress	mild to moderate bottlenecking, borderline replicate concordance		
ENCFF319CEQ	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR757HBB	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	/targets/SFPQ-human/				SFPQ-human	DNA				formaldehyde		2020-06-30	ENCODE		sonication (generic)		1	1_1							/files/ENCFF523VFB/, /files/ENCFF356LFX/, /files/ENCFF044PLM/	151246	ENCODE Processing Pipeline	d31ccdad25ea89b9eedf08b0f8ffcd7b		https://www.encodeproject.org/files/ENCFF319CEQ/@@download/ENCFF319CEQ.bed.gz				released	s3://encode-public/2020/06/29/79f581cf-7b86-49e6-893f-c0029b3a0f6f/ENCFF319CEQ.bed.gz	ENCODE4 v1.5.0 GRCh38	released	missing genetic modification reagents, borderline replicate concordance		
ENCFF737MUN	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR757HBB	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	/targets/SFPQ-human/				SFPQ-human	DNA				formaldehyde		2020-06-30	ENCODE		sonication (generic)		2	2_1							/files/ENCFF274YGG/, /files/ENCFF356LFX/, /files/ENCFF044PLM/	300814	ENCODE Processing Pipeline	b62042f0755185ddea3e77b3fc2fff65		https://www.encodeproject.org/files/ENCFF737MUN/@@download/ENCFF737MUN.bed.gz				released	s3://encode-public/2020/06/29/aeee72d6-0e83-40d9-bd45-35e73a1b4525/ENCFF737MUN.bed.gz	ENCODE4 v1.5.0 GRCh38	released	missing genetic modification reagents, borderline replicate concordance		
ENCFF655NBG	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR757HBB	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	/targets/SFPQ-human/				SFPQ-human	DNA				formaldehyde		2020-06-30	ENCODE		sonication (generic)		1, 2	1_1, 2_1							/files/ENCFF523VFB/, /files/ENCFF274YGG/, /files/ENCFF356LFX/, /files/ENCFF044PLM/	364713	ENCODE Processing Pipeline	b9c1e0068224edaa11f6849dbfb49923		https://www.encodeproject.org/files/ENCFF655NBG/@@download/ENCFF655NBG.bed.gz				released	s3://encode-public/2020/06/29/c54aa150-cc8b-4db7-9f06-0e56d015e068/ENCFF655NBG.bed.gz	ENCODE4 v1.5.0 GRCh38	released	missing genetic modification reagents, borderline replicate concordance		
ENCFF779CUH	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR757HBB	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	/targets/SFPQ-human/				SFPQ-human	DNA				formaldehyde		2020-06-30	ENCODE		sonication (generic)		1, 2	1_1, 2_1							/files/ENCFF523VFB/, /files/ENCFF274YGG/, /files/ENCFF356LFX/, /files/ENCFF044PLM/	391015	ENCODE Processing Pipeline	02763ccaf72da27677f86996f5c02786		https://www.encodeproject.org/files/ENCFF779CUH/@@download/ENCFF779CUH.bed.gz				released	s3://encode-public/2020/06/29/4a3b3d69-0187-4d34-9d1d-8af0dbfe2f40/ENCFF779CUH.bed.gz	ENCODE4 v1.5.0 GRCh38	released	missing genetic modification reagents, borderline replicate concordance		
ENCFF439KLP	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	GRCh38	ENCSR603REQ	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										PCBP2-human	DNA			SDS	formaldehyde		2018-01-16	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF458JNU/, /files/ENCFF345ODV/, /files/ENCFF836GUS/, /files/ENCFF108SNZ/	6685429	ENCODE Processing Pipeline	12efe09109143020a9b3bb1089a069b7		https://www.encodeproject.org/files/ENCFF439KLP/@@download/ENCFF439KLP.bed.gz				released	s3://encode-public/2018/01/09/b992375e-da5b-4964-9fd7-514697461cf3/ENCFF439KLP.bed.gz	ENCODE3 GRCh38	released	low read depth, low read length, mild to moderate bottlenecking, moderate library complexity	severe bottlenecking, poor library complexity	
ENCFF941XZW	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR603REQ	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										PCBP2-human	DNA			SDS	formaldehyde		2018-01-16	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF419RSJ/, /files/ENCFF439KLP/, /files/ENCFF250WGH/, /files/ENCFF201PAF/	50682	ENCODE Processing Pipeline	8bf0dd9d3ce9826e344eaad858457ff8		https://www.encodeproject.org/files/ENCFF941XZW/@@download/ENCFF941XZW.bed.gz				released	s3://encode-public/2018/01/09/d80b0331-bf5d-4ade-af62-dae3e777f818/ENCFF941XZW.bed.gz	ENCODE3 GRCh38	released	low read depth, low read length, mild to moderate bottlenecking, moderate library complexity	severe bottlenecking, poor library complexity	
ENCFF201PAF	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	GRCh38	ENCSR603REQ	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										PCBP2-human	DNA			SDS	formaldehyde		2018-01-16	ENCODE			200-400	1	1_1							/files/ENCFF836GUS/, /files/ENCFF108SNZ/	5356728	ENCODE Processing Pipeline	c6e003439662267ffa664d4f7a5d8f0a		https://www.encodeproject.org/files/ENCFF201PAF/@@download/ENCFF201PAF.bed.gz				released	s3://encode-public/2018/01/09/09bb873f-f8ae-4d55-8d0c-c3bed164a45c/ENCFF201PAF.bed.gz	ENCODE3 GRCh38	released	low read depth, low read length, mild to moderate bottlenecking, moderate library complexity	severe bottlenecking, poor library complexity	
ENCFF250WGH	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	GRCh38	ENCSR603REQ	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										PCBP2-human	DNA			SDS	formaldehyde		2018-01-16	ENCODE			200-400	2	2_1							/files/ENCFF345ODV/, /files/ENCFF458JNU/	4782656	ENCODE Processing Pipeline	02dae798b1136e43001198f7e6e9397b		https://www.encodeproject.org/files/ENCFF250WGH/@@download/ENCFF250WGH.bed.gz				released	s3://encode-public/2018/01/09/57eec2ed-7e73-4aa2-b8e8-28df2a4e3a1e/ENCFF250WGH.bed.gz	ENCODE3 GRCh38	released	low read depth, low read length, mild to moderate bottlenecking, moderate library complexity	severe bottlenecking, poor library complexity	
ENCFF851MOQ	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR603REQ	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										PCBP2-human	DNA			SDS	formaldehyde		2018-01-16	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF419RSJ/, /files/ENCFF439KLP/, /files/ENCFF250WGH/, /files/ENCFF201PAF/	35120	ENCODE Processing Pipeline	ee8768a805cf41bb14d2cfa5f4d013d2		https://www.encodeproject.org/files/ENCFF851MOQ/@@download/ENCFF851MOQ.bed.gz				released	s3://encode-public/2018/01/09/3d5ad63e-7d90-4276-94c6-2e2a58f3b4e6/ENCFF851MOQ.bed.gz	ENCODE3 GRCh38	released	low read depth, low read length, mild to moderate bottlenecking, moderate library complexity	severe bottlenecking, poor library complexity	
ENCFF554MYS	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	hg19	ENCSR603REQ	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										PCBP2-human	DNA			SDS	formaldehyde		2018-01-16	ENCODE			200-400	1	1_1							/files/ENCFF502LLI/, /files/ENCFF140KEX/	5425583	ENCODE Processing Pipeline	d8257879064125b49782be75467d4b28		https://www.encodeproject.org/files/ENCFF554MYS/@@download/ENCFF554MYS.bed.gz				released	s3://encode-public/2018/01/10/02d641b8-5117-4da1-abae-7fbfd91bb8ff/ENCFF554MYS.bed.gz	ENCODE3 hg19	released	low read depth, low read length, mild to moderate bottlenecking, moderate library complexity	severe bottlenecking, poor library complexity	
ENCFF467EXO	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	hg19	ENCSR603REQ	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										PCBP2-human	DNA			SDS	formaldehyde		2018-01-16	ENCODE			200-400	2	2_1							/files/ENCFF098EOS/, /files/ENCFF325CNX/	5193552	ENCODE Processing Pipeline	63bc6d85f90c43c4f9f17146535f7253		https://www.encodeproject.org/files/ENCFF467EXO/@@download/ENCFF467EXO.bed.gz				released	s3://encode-public/2018/01/10/e5fd7e8e-c426-42da-8abc-3258087734a6/ENCFF467EXO.bed.gz	ENCODE3 hg19	released	low read depth, low read length, mild to moderate bottlenecking, moderate library complexity	severe bottlenecking, poor library complexity	
ENCFF016WHL	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	hg19	ENCSR603REQ	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										PCBP2-human	DNA			SDS	formaldehyde		2018-01-16	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF502LLI/, /files/ENCFF140KEX/, /files/ENCFF098EOS/, /files/ENCFF325CNX/	6682019	ENCODE Processing Pipeline	fdf2f4c3d6786341452d6875749166e8		https://www.encodeproject.org/files/ENCFF016WHL/@@download/ENCFF016WHL.bed.gz				released	s3://encode-public/2018/01/10/b1f34368-c9e3-4390-ad91-854876b0e6a1/ENCFF016WHL.bed.gz	ENCODE3 hg19	released	low read depth, low read length, mild to moderate bottlenecking, moderate library complexity	severe bottlenecking, poor library complexity	
ENCFF881XQF	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	hg19	ENCSR603REQ	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										PCBP2-human	DNA			SDS	formaldehyde		2018-01-16	ENCODE			200-400	1, 2	1_1, 2_1							/files/ENCFF001TDO/, /files/ENCFF016WHL/, /files/ENCFF554MYS/, /files/ENCFF467EXO/	47460	ENCODE Processing Pipeline	3ba52950fce22dbd107dae09bd3ed496		https://www.encodeproject.org/files/ENCFF881XQF/@@download/ENCFF881XQF.bed.gz				released	s3://encode-public/2018/01/10/1316420a-2860-47f9-8853-2ec7f295aa93/ENCFF881XQF.bed.gz	ENCODE3 hg19	released	low read depth, low read length, mild to moderate bottlenecking, moderate library complexity	severe bottlenecking, poor library complexity	
